default,student,balance,income,prob,row
No,No,1558.8610753300004,45255.96711305983,0.12909964778029265,8677
No,Yes,220.65953339965426,20148.579758496082,2.0872896314482195e-5,8678
No,No,325.8701314595893,35015.268969477525,9.278464738297051e-5,8679
No,No,1272.4773858983338,42671.31858579126,0.026062522434693765,8680
No,No,906.2310970843232,46715.23468352513,0.0028485782346481265,8681
No,No,1070.8100481704078,35979.47014455538,0.008206631598341133,8682
No,Yes,0,15572.021263112463,5.676297513953277e-6,8683
No,No,722.1334867678821,22669.239804067132,0.001098672972813591,8684
No,No,1453.292872126069,43370.75788509059,0.07351472276527879,8685
No,No,1207.2878520836025,33671.45950048884,0.018786241357118223,8686
No,No,1118.2199230073045,32632.913072668867,0.01113402582159868,8687
No,No,1281.9215726881241,56778.41538932019,0.02518859788193005,8688
No,Yes,878.9983935523509,12054.859038834205,0.0011693195388079222,8689
No,No,735.1033376705258,51403.71596984858,9.85198696375571e-4,8690
No,No,914.341082341985,43460.16637908253,0.003055063488726394,8691
No,No,4.151111645076753,22722.22203792537,1.4417954813731809e-5,8692
No,No,1063.5923292372133,38057.33357078391,0.00775451608693696,8693
No,No,331.84282768950743,37264.69482188152,9.47897805560485e-5,8694
No,No,838.5789047538185,43501.25753073411,0.001935400027339755,8695
No,No,418.2996427657068,49670.02198152998,1.4731810673453586e-4,8696
No,No,538.9427316861879,23289.280460406917,3.6238752154676556e-4,8697
No,Yes,2133.745480940993,19675.507586146286,0.6844830123848504,8698
No,No,1651.3225527441268,34024.66368285137,0.21796928877851238,8699
No,Yes,1152.9732718759906,13036.066709153072,0.006043529489147662,8700
No,Yes,1065.2563554179678,16658.947244630443,0.003484842460751878,8701
No,No,486.6526399220641,30838.629697033975,2.5162333873944586e-4,8702
No,Yes,770.8266665097187,18896.728996789025,5.823993267539587e-4,8703
No,No,1202.4634888228652,42818.64310734908,0.017217681761420658,8704
No,No,323.80010143611725,34576.49203352183,9.189514624527655e-5,8705
Yes,No,2062.870628449155,30839.180673060146,0.7733913297872024,8706
No,No,1058.2843316214166,39314.513470209225,0.007450934136289446,8707
No,No,796.0250533105215,38443.89641345791,0.001547764253460478,8708
No,Yes,1379.7700166326042,15509.409398264535,0.022982490143822438,8709
No,No,1201.3324891042967,23969.451819827023,0.0192967416797883,8710
No,No,1114.1160074386362,40359.96720615686,0.010336063240580937,8711
No,No,821.6071022853664,50689.19321644289,0.001667371101254929,8712
No,No,1079.9657651519897,43215.80580477552,0.008272573305531765,8713
No,Yes,662.9953630325303,12008.335741869618,3.1780047228638337e-4,8714
No,Yes,1343.7015490871813,27168.40821796244,0.017232988836937437,8715
No,Yes,553.455736792548,21358.4206646296,1.5437142819045658e-4,8716
No,No,472.9540550297702,63759.78703353503,1.8690057915705585e-4,8717
No,Yes,1806.5516722860393,17648.19760008771,0.2337168719419246,8718
No,Yes,855.2269959237416,15348.706660703076,9.9165385395592e-4,8719
No,Yes,790.5543285987102,20568.8272424665,6.48894502089613e-4,8720
No,No,1380.1440320141933,48087.825053096036,0.04714454262716884,8721
No,No,1522.5308015487572,30765.563796311435,0.11570593410894052,8722
No,Yes,967.3490472810398,14725.140911861772,0.001957263516558341,8723
No,Yes,886.2211404041527,12796.058993810266,0.0012154830995669982,8724
Yes,No,1323.6281422073446,18820.794969060298,0.04083553828500584,8725
No,No,1351.3254226980298,46663.392205948585,0.04027489766588953,8726
No,No,294.01879031285006,59128.50340449138,6.541539416035694e-5,8727
No,No,1756.050716367629,52497.58560365055,0.31738073142575,8728
No,No,439.49636401216287,46784.94481292734,1.7060375310471695e-4,8729
No,No,725.7832919046597,35503.64420797348,0.001033021651890299,8730
No,No,1049.9467684387432,43172.327189779404,0.006912896112906387,8731
No,No,1138.628859424191,36978.459378924876,0.012228310802550484,8732
No,No,568.2242545565748,39873.24284663285,3.881057469427946e-4,8733
No,No,0,43160.32420084203,1.2306282877206667e-5,8734
No,No,572.665857566113,42285.285295693284,3.9242788120701067e-4,8735
No,No,1270.3931781166098,43032.27158655631,0.02568607693323221,8736
No,No,1444.432104501287,19153.342728745174,0.08095497894038871,8737
Yes,No,1926.5990821271369,59224.45275899547,0.5547321179002493,8738
No,No,101.99345572498135,27909.631039018735,2.5160037469486186e-5,8739
No,No,547.1749749329573,36969.00322561963,3.4834590658100044e-4,8740
No,No,907.6331039904794,28577.09655019921,0.003232335373556682,8741
No,No,282.8892177015645,42132.07381270169,6.833556948683954e-5,8742
No,Yes,811.9650451727064,12853.175607258985,7.764362656731726e-4,8743
No,Yes,1305.1044525806446,20573.55386877319,0.014293918869487434,8744
No,Yes,533.9165429184113,21390.6866179289,1.3716977005796447e-4,8745
No,Yes,1420.5961395038414,20197.811534731365,0.028362801255684897,8746
No,No,89.31292409694436,39915.45359084174,2.155064512072492e-5,8747
No,No,839.0409200454429,36665.70145932592,0.0020291038511067315,8748
No,No,522.1534576379499,40717.16252193945,2.922943593145192e-4,8749
No,No,488.72112625365577,46503.16614603334,2.3004361645752203e-4,8750
No,Yes,983.2685029934715,24554.271563051243,0.0020207550021186407,8751
No,No,442.6659005848429,43991.81236943794,1.7709537723256184e-4,8752
No,Yes,977.5893720497673,17637.7341978841,0.0020427159572606593,8753
No,Yes,317.2679998101138,17801.53722235182,3.797481247216364e-5,8754
No,No,1033.7566582361274,21837.242832730775,0.007203182573280045,8755
No,No,629.3201832347825,52089.633050086035,5.181545016776895e-4,8756
No,No,1328.334103467434,39877.61245716249,0.03677581086350072,8757
No,Yes,1486.3772996011708,19164.35039963056,0.041883670535558644,8758
No,No,760.5532934904797,19957.839136100916,0.0014097313972843044,8759
No,Yes,1204.2414702326175,19302.90147641002,0.007891089012767154,8760
No,Yes,1367.7865145272694,12449.279035670008,0.021835282772923532,8761
No,No,226.29922537110758,34305.25607812367,5.110544389529281e-5,8762
No,No,902.4163952423137,37905.63147580563,0.0029480783629483643,8763
No,No,462.00428955274486,33157.36219761908,2.1358967607942257e-4,8764
No,No,1072.3793647356833,19958.543992370018,0.009188223128075145,8765
No,No,424.0481899947026,25081.843006179977,1.7904567672628869e-4,8766
No,No,846.1312947725177,29812.08770392024,0.002214248091133552,8767
No,Yes,951.5885363151202,12163.184846354772,0.0018098909549310815,8768
No,No,1079.8232987197703,44390.716053853255,0.008202938501011104,8769
No,Yes,1395.6689865878257,21374.592119546425,0.024314838645692338,8770
No,No,828.8895451958861,52560.907351964976,0.001721071028606507,8771
No,No,829.8842620653953,40749.78743340279,0.0018698174541573963,8772
No,No,1626.1694187438902,32827.702858580444,0.1944155261939029,8773
No,No,1057.6331736330235,37229.807312070865,0.007522765799738441,8774
No,No,729.2259908599723,35633.50291672774,0.001053799605289009,8775
No,Yes,154.87553155476155,20685.457421841216,1.3983098774979676e-5,8776
No,No,1583.0961007449969,15350.456046283387,0.17256053070377889,8777
No,No,0,40766.695340292834,1.2499920189296366e-5,8778
No,No,528.569204946604,42249.3569999467,3.0081273532766846e-4,8779
No,No,809.1046739812828,24820.525589377336,0.0018300496728931054,8780
No,Yes,132.1045587481167,20065.72247881495,1.2236651369069757e-5,8781
No,Yes,2149.3368116538795,15093.827527253028,0.7106314927473764,8782
No,No,497.72578516960584,26591.113170886023,2.765678777526174e-4,8783
No,No,489.1655606804075,26875.723739754798,2.621561315867204e-4,8784
No,Yes,596.5392560385592,9518.832332072341,2.1628538274762738e-4,8785
No,Yes,1883.0654560473604,23989.89245568625,0.3171441654113149,8786
No,Yes,748.0592282659431,17362.807460948345,5.127532391549774e-4,8787
No,No,1046.9181213387164,42376.50217084914,0.006823597696242712,8788
No,No,310.1302238833257,37697.22019032822,8.291230656284361e-5,8789
No,Yes,1065.5210761504359,21129.234463776906,0.003390434149879592,8790
No,Yes,1097.0674807878404,20564.125798216206,0.004113806243208688,8791
No,No,1154.858678396039,57640.91696180884,0.011791701677733545,8792
Yes,No,2049.0298451449016,52568.90880714948,0.731506108919775,8793
No,No,1398.6524673520794,34194.08240224903,0.05711401460868255,8794
No,No,130.34682248314436,53852.75508650797,2.520892355270552e-5,8795
No,No,1400.1631868845725,52343.47717754223,0.05150701781674995,8796
No,No,0,51740.42159927119,1.163649936010961e-5,8797
No,Yes,552.3342395595699,21262.566358793403,1.534259092608817e-4,8798
No,No,0,58233.02096053296,1.1154008696987837e-5,8799
No,No,246.6365452930225,18953.67193732596,6.386530917736803e-5,8800
No,No,0,38249.98237569671,1.2706801362863027e-5,8801
No,Yes,655.5101262939056,15771.492429836351,2.9640150520404815e-4,8802
No,Yes,100.35543295422394,13940.60266409818,1.051427714169081e-5,8803
No,Yes,1103.0035654921383,25385.601939833552,0.0041318107554227865,8804
No,Yes,928.2334115046681,20932.69205915329,0.001484990986097887,8805
No,No,509.3177985868119,18221.14655847244,3.1324590230176084e-4,8806
No,Yes,420.25706390901655,24703.99804910557,6.759734569686642e-5,8807
No,No,307.7305625903179,48123.55104894845,7.634773543483196e-5,8808
No,No,733.0760867483841,40056.10036533848,0.0010479154361892782,8809
No,No,851.5646599313809,33211.17550132183,0.002237853731685889,8810
No,No,1300.337181688842,47580.54382570528,0.029750919489088524,8811
No,Yes,203.96612702189725,16433.67429497716,1.933493064159732e-5,8812
No,Yes,1557.525571427963,17132.31235793301,0.06372511563654333,8813
No,No,0,41359.8916092437,1.2451650280020506e-5,8814
No,No,1136.4550313511409,47721.27370690718,0.011263165572853995,8815
No,No,986.1815438094179,34780.95439140934,0.004978590091206678,8816
No,No,452.8271077256576,62912.44433934124,1.6643871159999194e-4,8817
No,No,775.4935594681936,46025.87080031112,0.0013016923444859549,8818
No,Yes,926.0781635813032,17660.80724072674,0.0014973951426427616,8819
No,No,1074.9912673089439,27834.79003600854,0.008869671828349157,8820
No,No,844.4654791058819,44518.3952707398,0.0019920364751238825,8821
No,No,391.55835802556334,45822.52435659179,1.2854561546090095e-4,8822
No,Yes,1283.0285557071616,15638.00659094075,0.012937623535623693,8823
No,Yes,1343.2435165488312,7032.060008930641,0.019551242430028315,8824
No,Yes,1049.4200360762725,15815.343974911764,0.0031855632068772187,8825
No,Yes,728.9858382056559,17360.522995027193,4.5702050183661825e-4,8826
No,Yes,1203.1032564330897,19967.86309869704,0.0078038250740572485,8827
No,No,221.3348564610269,31764.20291034419,5.0425562211524805e-5,8828
No,No,149.22321875577427,36550.333463572846,3.162649332293433e-5,8829
No,No,474.62837482575554,28182.97556855043,2.3809828231778133e-4,8830
No,Yes,962.4665364386631,14606.090059280094,0.001901999659324752,8831
No,No,1166.2131855367793,36324.678860886575,0.014472598826065016,8832
Yes,Yes,2207.599053866371,19780.76351857987,0.771990367747648,8833
No,Yes,1244.9235109859674,24291.407983442412,0.009746449068454635,8834
No,No,913.4535992105534,52793.180248430705,0.0028598351715260575,8835
Yes,No,1315.5587654389742,35456.696051282706,0.035103193819289696,8836
No,No,80.71492577304991,37651.56782612901,2.0765038132411215e-5,8837
No,Yes,745.2211412365845,24689.518481531646,4.805378727197719e-4,8838
No,No,1505.0940829015049,43036.12115247224,0.09805454582511844,8839
No,Yes,903.4388119687136,13028.150862604598,0.001346396443327083,8840
No,No,250.98882035962345,33568.53155486612,5.960427837818216e-5,8841
No,No,857.1507423192886,34691.32217847257,0.0022922388488765596,8842
No,No,92.97568855894917,49608.58643928163,2.0682610106515015e-5,8843
No,No,1363.3103788041806,35387.6989212415,0.04630805107152885,8844
No,No,146.89715274215746,41872.17251907373,3.0121627641135813e-5,8845
No,Yes,2014.4976475738072,15728.93807223,0.5200766008700967,8846
No,No,1112.4685239758346,43201.52049121989,0.010048768737890791,8847
No,Yes,237.1635863666229,25219.983059092316,2.2309194604080442e-5,8848
No,No,1018.3667900265032,47723.32678414249,0.005553558860198159,8849
No,No,150.3023856846064,39730.16503357988,3.117977003429357e-5,8850
No,No,1074.1240403190745,47517.86692423215,0.007768905399978162,8851
No,No,0,30098.421541843476,1.3400680692480011e-5,8852
No,Yes,1205.9450405362409,12950.816429909983,0.00830643684210393,8853
No,Yes,713.2463933809362,20549.851899934965,4.0706141845844445e-4,8854
No,No,1351.8529658455577,40177.95896222995,0.04207029316685807,8855
No,No,254.72805789754858,53696.83220019597,5.3464509520718675e-5,8856
No,Yes,842.2559874088215,23310.228861028936,8.706726077240834e-4,8857
No,No,390.9808235428151,47083.43149729527,1.2704923787651429e-4,8858
No,Yes,639.4683036207498,12323.349841158772,2.751702109733075e-4,8859
No,Yes,514.3349872562774,27443.975249874115,1.1716133596551618e-4,8860
No,No,791.6633417745788,48127.62613961513,0.0014154562838677785,8861
No,Yes,1204.9179044210475,11339.156769128203,0.00834203011262115,8862
No,No,1000.5254382130853,53680.983739222276,0.004800103348047762,8863
No,Yes,810.3080124175564,16248.45554556718,7.518904055776149e-4,8864
No,No,797.8653932716327,43717.06841120587,0.001512194550016132,8865
No,No,0,46461.32011934719,1.2044153426974547e-5,8866
No,No,990.1447722876078,48040.6018919919,0.004678073619929259,8867
No,Yes,284.0505519613911,15352.359781441422,3.1575647344777014e-5,8868
No,No,1080.3212811841438,48226.72970274042,0.008025762171645648,8869
No,No,1433.9923268781677,19864.97537575904,0.07606147665025322,8870
No,No,792.9740677410367,28674.670626009058,0.0016193785269158364,8871
No,No,1351.957437192034,24136.071947685676,0.046523013414274554,8872
No,No,528.6768448199593,39925.184736141266,3.056046865536051e-4,8873
No,No,692.052822388672,39586.84901719877,8.207413607131486e-4,8874
No,No,1085.52023487308,36746.32035190029,0.008917558477902607,8875
No,No,567.7041783361618,50643.31621795758,3.606535190033618e-4,8876
No,No,1190.0613032930341,41965.87994965933,0.016083378756928085,8877
No,Yes,289.3569473539253,15715.500652228377,3.2526295202525896e-5,8878
No,No,1440.1329269194014,28370.104323968837,0.07477795333638798,8879
No,No,373.1788864178644,30826.075024547856,1.2686861761591209e-4,8880
No,No,733.2005690789099,38592.04202229307,0.0010587541102152678,8881
No,Yes,1095.6120021488548,10450.744878606689,0.004354829422163861,8882
No,No,1117.6297036979608,61940.015777464716,0.009182122480551983,8883
No,No,505.01512811159387,43658.81314404403,2.5856627296444646e-4,8884
No,Yes,230.15916868584918,24776.69314841074,2.1447514239239512e-5,8885
No,No,586.7756504008685,32622.376138408876,4.550880540128076e-4,8886
No,Yes,513.7976776811624,15540.454383563436,1.2620915255636875e-4,8887
No,Yes,1212.7566620282892,13722.90082607701,0.008609000428048493,8888
No,No,578.4836466025431,45066.207330275785,3.9914576481892217e-4,8889
No,No,1229.5203015588538,59755.03012438907,0.01813536444385933,8890
No,Yes,1829.909941293698,21018.960116482787,0.2557028620416208,8891
No,Yes,973.2644799972022,16984.610755720467,0.0019986602656670727,8892
No,No,690.6403424477745,26989.394352793257,8.834070837560205e-4,8893
No,No,781.6677859154058,49427.51772116411,0.0013214491890800762,8894
No,No,652.2027613755392,36348.29623582327,6.591407918500556e-4,8895
No,No,762.9231976775717,50293.872253669615,0.0011735976164092717,8896
No,Yes,843.6424315016665,17992.31716751512,9.089438096583837e-4,8897
No,Yes,1316.210983117292,16327.625982002102,0.015692045125001188,8898
No,Yes,559.9031825778092,9357.75924827898,1.7356241417653534e-4,8899
No,No,355.030065741944,52926.777763044534,9.84424415478284e-5,8900
No,No,1635.2029020012656,31541.094039298012,0.2044602135719918,8901
No,No,696.8956931660167,63952.31349350605,7.209844091860264e-4,8902
No,No,444.04270268640323,47857.7146122207,1.7412737179289348e-4,8903
No,No,1585.5250890915386,49011.415667202906,0.14523420506529802,8904
No,No,1322.0809830351027,48906.51832416434,0.033501667862885554,8905
No,No,941.741632288605,34559.646542356895,0.003817111181244271,8906
No,Yes,1426.0141773648436,20779.67893409722,0.029170495305625297,8907
Yes,Yes,1359.2139474324763,25548.4874099867,0.019089561267111397,8908
No,No,1504.5693858915085,36697.401985920944,0.10148312206256153,8909
No,No,48.2656403155554,32081.092297819854,1.770286047927583e-5,8910
No,No,0,47393.328688244044,1.1971159329014808e-5,8911
No,Yes,802.3692670715664,18999.525292325932,7.039955822702377e-4,8912
No,No,600.93909025164,43846.20889318244,4.6071312252437223e-4,8913
No,No,1440.0257126588908,41814.8038417079,0.06889096630444667,8914
No,Yes,1184.2044431376812,23235.656786385593,0.006822357834474403,8915
No,No,31.8620653736333,33702.65112979774,1.586524244025815e-5,8916
No,No,580.3790561265814,55724.27122602628,3.766337934766269e-4,8917
No,Yes,591.9864698954366,8815.176376022504,2.1139115392919928e-4,8918
No,No,915.5920093708615,37720.187273706535,0.003195201803318041,8919
Yes,No,2006.9861730126324,50033.533152948075,0.6824418819966779,8920
No,Yes,1216.58625032905,18140.62399343682,0.008560510468745784,8921
No,No,970.9255521989708,46051.86837483652,0.004221956754891649,8922
No,No,664.7189435133503,36998.566014066135,7.07828165832299e-4,8923
No,No,873.879608564925,46203.90955024407,0.002352225734486783,8924
No,No,444.28140012986614,56881.20656649728,1.644130187970285e-4,8925
No,No,641.7604481144118,44857.701229934544,5.855037736412981e-4,8926
No,Yes,1106.3236941681898,21202.03007501892,0.004331201778489428,8927
No,No,616.5546497971877,46107.207929628246,4.988242400994168e-4,8928
No,No,1164.362140265385,38759.730551376706,0.014091713594195934,8929
No,No,828.6628117581893,28427.670293032133,0.0020111310703546112,8930
No,No,23.298331811421804,37975.53897929095,1.4651850306737026e-5,8931
No,No,717.4344201826842,45267.819845936,9.217457705983811e-4,8932
No,No,167.58415669188332,49087.255694630185,3.2559140843267514e-5,8933
No,No,821.85329264484335,35358.3927357629,0.0018451339465251693,8934
No,No,769.6667018999118,39401.47506015069,0.0013121782428572857,8935
No,No,0,37343.41680746757,1.2782159594425683e-5,8936
No,No,1038.7002658578538,33783.714215639826,0.006867376485664249,8937
No,Yes,1050.1513326926179,16963.812691089057,0.0031758091876284804,8938
No,Yes,927.6321006473081,20640.774104925844,0.0014824342122491442,8939
No,No,1014.7226287056205,38780.78971651222,0.0057578456653021755,8940
No,Yes,1391.4415971627989,11685.645428500367,0.025224892954932944,8941
No,No,290.4830670199935,47724.23976010742,6.897852387623126e-5,8942
No,No,656.4349436658672,26551.600902242615,7.207716922137769e-4,8943
No,No,1456.6429369191785,24089.095341185894,0.08409816471939383,8944
No,Yes,1240.724012225395,19702.799499121793,0.009790741792587621,8945
No,No,636.6060454592975,31870.551472883228,6.177196804481119e-4,8946
No,No,1665.036973027049,48295.525150537746,0.2162195800651499,8947
No,No,825.9559446522074,31661.625986106417,0.0019373818809631735,8948
No,No,0,61608.53204558311,1.0911118611108085e-5,8949
No,Yes,1152.1244189879367,18644.400043962567,0.005798100881315431,8950
No,Yes,711.039875304138,22000.106564876744,3.978974067485803e-4,8951
No,No,1221.083122674198,29370.58491313536,0.020952187963598146,8952
No,No,781.2917025890441,36744.568263405556,0.0014320013203107393,8953
No,No,0,41671.20946102958,1.2426392171535712e-5,8954
No,No,919.3001360809931,33866.36337680884,0.0033501853248558327,8955
No,No,155.98991694097163,50135.85017090045,3.0151421711797732e-5,8956
No,No,0,42616.60157278373,1.2350003406222855e-5,8957
No,Yes,1520.8516447535521,20044.081499375614,0.05080083895137581,8958
No,No,407.32153816403184,38285.414914109446,1.484992390119038e-4,8959
No,No,555.2299511893698,22788.96808250976,4.01118547729374e-4,8960
No,No,705.1971767620441,35864.01172161557,9.102752725291661e-4,8961
No,Yes,916.1289706395397,28839.58373291013,0.0013111976467191123,8962
No,No,1083.2811870444118,45260.416679958056,0.00832753762681244,8963
No,Yes,771.1332613962827,20655.07107425047,5.768278364283536e-4,8964
No,No,1700.2949761481436,53844.578986438624,0.24764868090802114,8965
No,No,679.2668047736654,36694.75026262905,7.742812121659226e-4,8966
No,No,762.991490694281,44162.36289461324,0.0012219289777960294,8967
No,Yes,1196.5369959757584,25651.53638148973,0.007231749918954925,8968
No,No,627.3837595855267,47489.28308114262,5.277277508090911e-4,8969
No,Yes,1175.7990568146306,18178.081933687547,0.006703126013175038,8970
No,No,660.2005712297936,33598.08913752496,7.042330767367782e-4,8971
No,Yes,822.6253242651574,10923.381676727142,8.384799916887507e-4,8972
No,No,842.4075391226136,38161.73866161712,0.0020506102798727318,8973
No,No,1248.3996847801761,41555.81098764916,0.022778001617328854,8974
No,Yes,1405.8766538055927,27071.32249690904,0.02490196401129797,8975
No,No,419.7020001307005,44989.76284898786,1.5317497441103434e-4,8976
No,Yes,91.73394650342198,19153.728433777607,9.647398357715752e-6,8977
No,No,157.00345323447345,50131.8788806077,3.033724111848835e-5,8978
No,No,666.5299506507832,51876.489652571916,6.494658452893764e-4,8979
No,No,806.7812410794105,55735.54919594368,0.0014755466460923568,8980
No,No,0,44754.248880888554,1.2179005873509429e-5,8981
No,No,1378.2664361038087,40228.93416787321,0.048970860174990985,8982
No,No,354.21639097171817,25427.054432624805,1.1720321225309007e-4,8983
No,No,596.182688889079,55591.05891875618,4.146784067488162e-4,8984
No,No,102.46986291073529,44600.43197392083,2.2629831967575554e-5,8985
No,No,637.2169994328945,48461.90943714983,5.564439648816947e-4,8986
No,No,1274.7965502636762,18044.82312228981,0.030881728409112942,8987
No,No,403.0414814439313,29200.983762022683,1.535446757810152e-4,8988
No,No,619.5151739028864,53747.54913520227,4.831399859613511e-4,8989
No,No,1111.690766409934,31059.4626439165,0.01081760778453927,8990
No,No,1235.485767963471,29992.18595067796,0.022721727969921376,8991
No,No,850.3855683802526,45530.37705726169,0.002050809721693387,8992
Yes,Yes,2352.054949315222,24067.548104057052,0.8873182360183083,8993
No,No,1518.3525145750923,53971.73059266831,0.0988272993775549,8994
No,No,0,47935.28319773299,1.1928917507661147e-5,8995
No,No,541.9440017980713,37640.300260415745,3.360475885599753e-4,8996
No,Yes,1401.1936090506179,17688.8564659358,0.02571415135094252,8997
No,No,329.46568434691847,46028.01545283532,8.824873971602228e-5,8998
No,No,530.0938205228381,21736.809818696132,3.470395670455657e-4,8999
No,No,0,27455.90899770474,1.3633651891413764e-5,9000
No,No,1112.06413995964,27694.721267738605,0.011079656927979157,9001
No,No,291.07614125852496,23479.61343474515,8.108512550611821e-5,9002
No,No,1133.414938870804,36456.94902615658,0.011893832090856017,9003
No,Yes,488.957012076425,15912.304579746948,1.083732666741373e-4,9004
No,No,926.5478994390477,25363.014635554464,0.0036983286372630946,9005
No,No,783.7975633159137,33151.567243222504,0.0014882171502792975,9006
No,Yes,246.08181899700594,20046.77245781979,2.4351038194434595e-5,9007
No,Yes,860.917730636065,11575.702187081206,0.00105181836449928,9008
No,No,1838.1948610697395,32308.024036755014,0.46548438363656025,9009
No,Yes,918.8288881450912,16110.990462792273,0.0014479153421149212,9010
No,No,1040.105665085291,16905.457937098276,0.007725222971571208,9011
No,No,951.6202259636676,41689.56837297338,0.0038673548500463037,9012
No,No,749.1147396436788,46478.10515754461,0.0011070223384251929,9013
No,No,70.18547765660708,36216.96352646516,1.9669470503471786e-5,9014
No,No,1002.3512182151071,43048.16991519427,0.005199747315658603,9015
No,No,948.7053930275034,14095.809610144031,0.004546123072881329,9016
No,No,983.619015796229,24666.682832899794,0.0052351251563943135,9017
No,Yes,0,16156.029121680669,5.65471656037114e-6,9018
No,Yes,1209.3841983712045,12830.832835105604,0.008485790400405566,9019
No,No,527.1727849137092,28931.128276333344,3.2535028701395223e-4,9020
No,No,671.7654800062046,40907.80810171021,7.199830610930647e-4,9021
No,No,807.2945307007601,49367.7759269551,0.0015427918557098935,9022
No,Yes,1189.4647404608031,17287.639206141524,0.007317411436673763,9023
No,No,612.1079215766796,31367.713080154783,5.345974383487605e-4,9024
No,No,1.9807344407628307,42380.874850479326,1.2517785487792071e-5,9025
No,No,507.9075264354184,45727.768528889996,2.595933161014717e-4,9026
No,No,1678.1184657295198,41813.892343611755,0.237471739820168,9027
No,No,0,51054.56902345292,1.1688671176668028e-5,9028
No,Yes,378.6721748508137,14328.311885511483,5.6273699452127546e-5,9029
No,Yes,1202.7607108354127,20973.259653246205,0.007737321087966052,9030
No,Yes,1038.5409970892806,21839.720028991975,0.0028690493488839307,9031
No,No,333.18005747242745,29400.47784726572,1.005869606426901e-4,9032
No,No,1322.2517605997039,43802.62723910628,0.034630933797588186,9033
No,Yes,1579.216995954182,15111.914479943796,0.07288388419427017,9034
No,No,852.5307768923177,46662.767945783155,0.0020622277373582676,9035
No,No,1407.869207939666,43033.935930939435,0.057005273252646406,9036
No,Yes,0,17791.433227721744,5.594718751253455e-6,9037
No,No,350.19608551140243,46893.73198612858,9.944863441749472e-5,9038
No,Yes,1276.3508390153227,27732.268822008115,0.011500597330853594,9039
No,No,17.031680010564287,24492.213481610266,1.5404850692416914e-5,9040
Yes,No,1288.4069965544077,44253.30873539258,0.028332400387657938,9041
No,No,861.3638604358503,47969.67726427973,0.002156505697594467,9042
No,No,1209.7566413266695,40605.8134050359,0.018235303623532997,9043
No,No,1067.7792286990652,28077.25468159442,0.00848170909141903,9044
No,No,831.5873299964228,32203.271844137496,0.001997185079051431,9045
Yes,No,1747.9836685695118,18966.109573710015,0.3553001193818851,9046
No,No,0,58211.53607298055,1.1155571865474907e-5,9047
No,Yes,1177.3276546110733,13737.05033566515,0.006962281641974716,9048
No,No,0,50559.470747056024,1.1726477898828533e-5,9049
No,No,943.4672892837681,26388.617157878158,0.004067203219954528,9050
No,No,61.18334461961808,37604.21780464167,1.8461340656640427e-5,9051
No,No,1436.6476691397527,38571.3280595237,0.06893998950104015,9052
No,No,343.6431783023445,43483.73796477575,9.77416663434549e-5,9053
No,No,1018.3828710280777,30846.82093637155,0.006196390414474114,9054
No,Yes,1173.098120066846,23811.00030155106,0.006359025708706667,9055
No,No,979.8510491359323,44869.0469120209,0.004488975732246022,9056
No,No,444.6047963634563,51584.3363563541,1.705241191608083e-4,9057
No,No,282.0424337028856,50501.077238117505,6.437566267287345e-5,9058
No,Yes,1420.022981621347,26424.53907541842,0.027173119314400515,9059
No,No,654.661360097169,32400.481478639278,6.864277691382054e-4,9060
No,No,1388.5634892540224,21151.263128647654,0.05842962319161118,9061
No,Yes,0,13621.811191288361,5.748962517231478e-6,9062
No,No,0.023816297092025707,37981.780625726635,1.2730879366174545e-5,9063
No,Yes,1132.0840570011464,15675.534436776838,0.005240835989453813,9064
No,No,1330.4810968515299,50459.04689674129,0.03484082478175659,9065
No,No,815.1740232701931,37946.98139961746,0.0017427262474728972,9066
No,No,1163.324040399279,38323.08440149072,0.014044298922307245,9067
No,No,769.2306365422647,49590.06658119384,0.0012246908084149095,9068
No,No,698.0788728794146,38960.26718950059,8.546033845829287e-4,9069
No,No,0,41239.02051039572,1.2461470728501019e-5,9070
Yes,Yes,1789.4774747937563,17667.782220271267,0.21574484882083747,9071
No,No,1124.9665267819994,50701.72753677499,0.010316084767350568,9072
No,No,1012.2862080704383,60697.63361547755,0.004922136888070223,9073
No,No,0,31722.32967486066,1.3259491742708483e-5,9074
No,No,481.77780560423025,34478.95290159151,2.3859680035576185e-4,9075
No,Yes,1383.5698235653265,17245.028685443132,0.023244792848438483,9076
No,No,856.7704514387682,42662.80197550549,0.0021713742831912953,9077
No,No,994.0118889229715,52188.775269030186,0.004660818723783278,9078
No,No,203.32812350614745,40490.14498922283,4.2729625691374014e-5,9079
Yes,No,1856.9147165083436,33445.61686915964,0.491825882664325,9080
No,No,566.8727191683257,67018.41961361156,3.225085436012874e-4,9081
No,No,1428.725258034252,51633.43285360761,0.06087596147538776,9082
No,No,1339.1999629973834,44257.935299958575,0.03810995697190203,9083
No,Yes,215.63389776375982,23221.619371547204,1.9847362199175917e-5,9084
Yes,No,1125.6565618153031,34758.12377962023,0.011480899270449887,9085
No,No,514.859436188812,57241.70308071184,2.5113487066184375e-4,9086
No,Yes,564.8027620698965,21314.77944343406,1.6536115610993118e-4,9087
No,Yes,705.8830645161331,11121.699309085867,4.140569519002573e-4,9088
No,No,390.0217243002709,39029.85707294393,1.3312768251333987e-4,9089
No,No,690.6010977705661,43511.337274716185,7.930408834723875e-4,9090
